campos de atuação,práticas de linguagem,eixos,unidades temáticas,objetos de conhecimento,habilidades,códigos,subject codes,year codes
,,,Identidades e alteridades,Espaços e territórios religiosos,Caracterizar os espaços e territórios religiosos como locais de realização das práticas celebrativas.,EF03ER02,reli,g3
,,,Manifestações religiosas,Práticas celebrativas,"Identificar e respeitar práticas celebrativas (cerimônias, orações, festividades, peregrinações, entre outras) de diferentes tradições religiosas.",EF03ER03,reli,g3
,,,Manifestações religiosas,Práticas celebrativas,Caracterizar as práticas celebrativas como parte integrante do conjunto das manifestações religiosas de diferentes culturas e sociedades.,EF03ER04,reli,g3
,,,Manifestações religiosas,Indumentárias religiosas,"Reconhecer as indumentárias (roupas, acessórios, símbolos, pinturas corporais) utilizadas em diferentes manifestações e tradições religiosas.",EF03ER05,reli,g3
,,,Manifestações religiosas,Indumentárias religiosas,Caracterizar as indumentárias como elementos integrantes das identidades religiosas.,EF03ER06,reli,g3
,,,Manifestações religiosas,Ritos religiosos,"Identificar ritos presentes no cotidiano pessoal, familiar, escolar e comunitário.",EF04ER01,reli,g4
,,,Manifestações religiosas,Ritos religiosos,Identificar ritos e suas funções em diferentes manifestações e tradições religiosas.,EF04ER02,reli,g4
,,,Manifestações religiosas,Ritos religiosos,"Caracterizar ritos de iniciação e de passagem em diversos grupos religiosos (nascimento, casamento e morte).",EF04ER03,reli,g4
,,,Manifestações religiosas,Ritos religiosos,"Identificar as diversas formas de expressão da espiritualidade (orações, cultos, gestos, cantos, dança, meditação) nas diferentes tradições religiosas.",EF04ER04,reli,g4
,,,Manifestações religiosas,Representações religiosas na arte,"Identificar representações religiosas em diferentes expressões artísticas (pinturas, arquitetura, esculturas, ícones, símbolos, imagens), reconhecendo-as como parte da identidade de diferentes culturas e tradições religiosas.",EF04ER05,reli,g4
,,,Crenças religiosas e filosofias de vida,Ideia(s) de divindade(s),"Identificar nomes, significados e representações de divindades nos contextos familiar e comunitário.",EF04ER06,reli,g4
,,,Crenças religiosas e filosofias de vida,Ideia(s) de divindade(s),Reconhecer e respeitar as ideias de divindades de diferentes manifestações e tradições religiosas.,EF04ER07,reli,g4
,,,Crenças religiosas e filosofias de vida,Narrativas religiosas,Identificar e respeitar acontecimentos sagrados de diferentes culturas e tradições religiosas como recurso para preservar a memória.,EF05ER01,reli,g5
,,,Crenças religiosas e filosofias de vida,Mitos nas tradições religiosas,Identificar mitos de criação em diferentes culturas e tradições religiosas.,EF05ER02,reli,g5
,,,Crenças religiosas e filosofias de vida,Mitos nas tradições religiosas,"Reconhecer funções e mensagens religiosas contidas nos mitos de criação (concepções de mundo, natureza, ser humano, divindades, vida e morte).",EF05ER03,reli,g5
,,,Crenças religiosas e filosofias de vida,Ancestralidade e tradição oral,Reconhecer a importância da tradição oral para preservar memórias e acontecimentos religiosos.,EF05ER04,reli,g5
,,,Crenças religiosas e filosofias de vida,Ancestralidade e tradição oral,"Identificar elementos da tradição oral nas culturas e religiosidades indígenas, afro-brasileiras, ciganas, entre outras.",EF05ER05,reli,g5
,,,Crenças religiosas e filosofias de vida,Ancestralidade e tradição oral,Identificar o papel dos sábios e anciãos na comunicação e preservação da tradição oral.,EF05ER06,reli,g5
,,,Crenças religiosas e filosofias de vida,Ancestralidade e tradição oral,"Reconhecer, em textos orais, ensinamentos relacionados a modos de ser e viver.",EF05ER07,reli,g5
