campos de atuação,práticas de linguagem,eixos,unidades temáticas,objetos de conhecimento,habilidades,códigos,subject codes,year codes
Campo de atuação na vida pública,Produção de textos,,,"Estratégias de escrita: textualização, revisão e edição","Divulgar o resultado de pesquisas por meio de apresentações orais, verbetes de enciclopédias colaborativas, reportagens de divulgação científica, vlogs científicos, vídeos de diferentes tipos etc.",EF89LP25,port,"g8, g9"
Campo de atuação na vida pública,Produção de textos,,,"Estratégias de escrita: textualização, revisão e edição","Produzir resenhas, a partir das notas e/ou esquemas feitos, com o manejo adequado das vozes envolvidas (do resenhador, do autor da obra e, se for o caso, também dos autores citados na obra resenhada), por meio do uso de paráfrases, marcas do discurso reportado e citações.",EF89LP26,port,"g8, g9"
Campo de atuação na vida pública,Oralidade,,,Conversação espontânea,"Tecer considerações e formular problematizações pertinentes, em momentos oportunos, em situações de aulas, apresentação oral, seminário etc.",EF89LP27,port,"g8, g9"
Campo de atuação na vida pública,Oralidade,,,Procedimentos de apoio à compreensão Tomada de nota,"Tomar nota de videoaulas, aulas digitais, apresentações multimídias, vídeos de divulgação científica, documentários e afins, identificando, em função dos objetivos, informações principais para apoio ao estudo e realizando, quando necessário, uma síntese final que destaque e reorganize os pontos ou conceitos centrais e suas relações e que, em alguns casos, seja acompanhada de reflexões pessoais, que podem conter dúvidas, questionamentos, considerações etc.",EF89LP28,port,"g8, g9"
Campo de atuação na vida pública,Análise linguística/semiótica,,,Textualização Progressão temática,"Utilizar e perceber mecanismos de progressão temática, tais como retomadas anafóricas (“que, cujo, onde”, pronomes do caso reto e oblíquos, pronomes demonstrativos, nomes correferentes etc.), catáforas (remetendo para adiante ao invés de retomar o já dito), uso de organizadores textuais, de coesivos etc., e analisar os mecanismos de reformulação e paráfrase utilizados nos textos de divulgação do conhecimento.",EF89LP29,port,"g8, g9"
Campo de atuação na vida pública,Análise linguística/semiótica,,,Textualização,Analisar a estrutura de hipertexto e hiperlinks em textos de divulgação científica que circulam na Web e proceder à remissão a conceitos e relações por meio de links.,EF89LP30,port,"g8, g9"
Campo de atuação na vida pública,Análise linguística/semiótica,,,Modalização,"Analisar e utilizar modalização epistêmica, isto é, modos de indicar uma avaliação sobre o valor de verdade e as condições de verdade de uma proposição, tais como os asseverativos – quando se concorda com (“realmente, evidentemente, naturalmente, efetivamente, claro, certo, lógico, sem dúvida” etc.) ou discorda de (“de jeito nenhum, de forma alguma”) uma ideia; e os quase-asseverativos, que indicam que se considera o conteúdo como quase certo (“talvez, assim, possivelmente, provavelmente, eventualmente”).",EF89LP31,port,"g8, g9"
Campo artístico-literário,Leitura,,,Relação entre textos,"Analisar os efeitos de sentido decorrentes do uso de mecanismos de intertextualidade (referências, alusões, retomadas) entre os textos literários, entre esses textos literários e outras manifestações artísticas (cinema, teatro, artes visuais e midiáticas, música), quanto aos temas, personagens, estilos, autores etc., e entre o texto original e paródias, paráfrases, pastiches, trailer honesto, vídeos-minuto, vidding, dentre outros.",EF89LP32,port,"g8, g9"
Campo artístico-literário,Leitura,,,Estratégias de leitura Apreciação e réplica,"Ler, de forma autônoma, e compreender – selecionando procedimentos e estratégias de leitura adequados a diferentes objetivos e levando em conta características dos gêneros e suportes – romances, contos contemporâneos, minicontos, fábulas contemporâneas, romances juvenis, biografias romanceadas, novelas, crônicas visuais, narrativas de ficção científica, narrativas de suspense, poemas de forma livre e fixa (como haicai), poema concreto, ciberpoema, dentre outros, expressando avaliação sobre o texto lido e estabelecendo preferências por gêneros, temas, autores.",EF89LP33,port,"g8, g9"
Campo artístico-literário,Leitura,,,Reconstrução da textualidade e compreensão dos efeitos de sentidos provocados pelos usos de recursos linguísticos e multissemióticos,"Analisar a organização de texto dramático apresentado em teatro, televisão, cinema, identificando e percebendo os sentidos decorrentes dos recursos linguísticos e semióticos que sustentam sua realização como peça teatral, novela, filme etc.",EF89LP34,port,"g8, g9"
Campo artístico-literário,Produção de textos,,,Construção da textualidade,"Criar contos ou crônicas (em especial, líricas), crônicas visuais, minicontos, narrativas de aventura e de ficção científica, dentre outros, com temáticas próprias ao gênero, usando os conhecimentos sobre os constituintes estruturais e recursos expressivos típicos dos gêneros narrativos pretendidos, e, no caso de produção em grupo, ferramentas de escrita colaborativa.",EF89LP35,port,"g8, g9"
Campo artístico-literário,Produção de textos,,,Relação entre textos,"Parodiar poemas conhecidos da literatura e criar textos em versos (como poemas concretos, ciberpoemas, haicais, liras, microrroteiros, lambe-lambes e outros tipos de poemas), explorando o uso de recursos sonoros e semânticos (como figuras de linguagem e jogos de palavras) e visuais (como relações entre imagem e texto verbal e distribuição da mancha gráfica), de forma a propiciar diferentes efeitos de sentido.",EF89LP36,port,"g8, g9"
Todos os campos de atuação,Análise linguística/semiótica,,,Figuras de linguagem,"Analisar os efeitos de sentido do uso de figuras de linguagem como ironia, eufemismo, antítese, aliteração, assonância, dentre outras.",EF89LP37,port,"g8, g9"
Campo jornalístico/midiático,Leitura,,,"Reconstrução do contexto de produção, circulação e recepção de textos
Caracterização do campo jornalístico e relação entre os gêneros em circulação, mídias e práticas da cultura digital","Analisar o fenômeno da disseminação de notícias falsas nas redes sociais e desenvolver estratégias para reconhecê-las, a partir da verificação/avaliação do veículo, fonte, data e local da publicação, autoria, URL, da análise da formatação, da comparação de diferentes fontes, da consulta a sites de curadoria que atestam a fidedignidade do relato dos fatos e denunciam boatos etc.",EF09LP01,port,g9
Campo jornalístico/midiático,Leitura,,,Relação entre textos,"Analisar e comentar a cobertura da imprensa sobre fatos de relevância social, comparando diferentes enfoques por meio do uso de ferramentas de curadoria.",EF09LP02,port,g9
Campo jornalístico/midiático,Produção de textos,,,Textualização de textos argumentativos e apreciativos,"Produzir artigos de opinião, tendo em vista o contexto de produção dado, assumindo posição diante de tema polêmico, argumentando de acordo com a estrutura própria desse tipo de texto e utilizando diferentes tipos de argumentos – de autoridade, comprovação, exemplificação princípio etc.",EF09LP03,port,g9
Todos os campos de atuação,Análise linguística/semiótica,,,Fono-ortografia,"Escrever textos corretamente, de acordo com a norma-padrão, com estruturas sintáticas complexas no nível da oração e do período.",EF09LP04,port,g9
Todos os campos de atuação,Análise linguística/semiótica,,,Morfossintaxe,"Identificar, em textos lidos e em produções próprias, orações com a estrutura sujeito-verbo de ligação-predicativo.",EF09LP05,port,g9
Todos os campos de atuação,Análise linguística/semiótica,,,Morfossintaxe,"Diferenciar, em textos lidos e em produções próprias, o efeito de sentido do uso dos verbos de ligação “ser”, “estar”, “ficar”, “parecer” e “permanecer”.",EF09LP06,port,g9
Todos os campos de atuação,Análise linguística/semiótica,,,Morfossintaxe,Comparar o uso de regência verbal e regência nominal na norma-padrão com seu uso no português brasileiro coloquial oral.,EF09LP07,port,g9
Todos os campos de atuação,Análise linguística/semiótica,,,Morfossintaxe,"Identificar, em textos lidos e em produções próprias, a relação que conjunções (e locuções conjuntivas) coordenativas e subordinativas estabelecem entre as orações que conectam.",EF09LP08,port,g9
Todos os campos de atuação,Análise linguística/semiótica,,,Elementos notacionais da escrita/morfossintaxe,Identificar efeitos de sentido do uso de orações adjetivas restritivas e explicativas em um período composto.,EF09LP09,port,g9
